Unnamed: 0,member_id,sku_id,num
7083,15532,5448,1
7084,15532,5497,1
7085,15532,5836,1
7086,15532,5262,1
7087,456,5553,1
7088,15536,5265,1
7089,15536,5778,1
7090,15536,2029,1
7091,15498,5842,1
7092,15498,5398,1
7093,15498,783,1
7094,15539,5959,1
7095,15539,5066,1
7096,15539,5804,1
7097,670,5804,1
7098,11109,958,1
7099,15542,5729,1
7100,15542,3492,1
7101,15542,5814,1
7102,15547,1260,1
7103,15547,3430,1
7104,11109,1253,1
7105,15547,5961,1
7106,9680,5864,1
7107,15538,2504,1
7108,15538,4603,1
7109,15546,5402,1
7110,15546,5211,1
7111,15547,5150,1
7112,15545,5201,1
7113,15545,5028,1
7114,15545,5448,1
7115,15547,5312,1
7116,436,4601,1
7117,12738,5124,1
7118,12738,5197,1
7119,12738,4606,1
7120,13807,5277,1
7121,9513,5758,1
7122,9513,5868,1
7123,15499,5110,1
7124,15551,5962,1
7125,15499,4969,1
7126,15551,2088,1
7127,14859,2089,1
7128,14859,5531,1
7129,14859,5116,1
7130,14859,3373,1
7131,10740,4277,1
7132,10740,2622,1
7133,10740,5230,1
7134,10740,5151,1
7135,15555,2772,1
7136,15555,5604,1
7137,15555,5434,1
7138,15553,5650,1
7139,15553,5550,1
7140,15553,2027,1
7141,15553,5807,1
7142,15553,5548,1
7143,15560,5410,1
7144,15560,5399,1
7145,15560,5400,1
7146,15492,5728,1
7147,15560,713,1
7148,375,5600,1
7149,15560,931,1
7150,14773,1433,1
7151,14773,577,1
7152,15565,786,1
7153,15565,5314,1
7154,15562,5548,1
7155,15562,5547,1
7156,15568,5684,1
7157,15568,5110,1
7158,15568,5649,1
7159,15561,899,1
7160,15561,3843,1
7161,15570,5963,1
7162,15570,3050,1
7163,15561,4915,1
7164,15561,5768,1
7165,429,5776,1
7166,15575,5409,1
7167,15575,5808,1
7168,15573,5628,1
7169,15573,5027,1
7170,15573,5097,1
7171,15569,2870,1
7172,8725,5276,1
7173,15569,1822,1
7174,15577,5553,1
7175,15577,5122,1
7176,15577,5444,1
7177,15577,5547,1
7178,15577,5135,1
7179,15583,5961,1
7180,15583,2087,1
7181,15582,5523,1
7182,15579,3618,1
7183,15579,5896,1
7184,15579,2221,1
7185,13431,5550,1
7186,15587,5626,1
7187,15587,5121,1
7188,15587,5648,1
7189,15585,2032,1
7190,469,5867,1
7191,469,2046,1
7192,15569,4422,1
7193,440,5530,1
7194,15569,5472,1
7195,13734,5497,1
7196,15591,2034,1
7197,15591,1797,1
7198,15592,5023,1
7199,15592,5606,1
7200,15592,5948,1
7201,15594,5260,1
7202,15594,5446,1
7203,15595,2033,1
7204,15595,2798,1
7205,368,805,1
7206,15601,2347,1
7207,15601,1500,1
7208,15601,5214,1
7209,15601,5838,1
7210,15602,5027,1
7211,15602,5277,1
7212,15602,5279,1
7213,15487,5683,1
7214,15578,4970,1
7215,15578,5836,1
7216,15578,5868,1
7217,15604,5069,1
7218,15606,5399,1
7219,15606,2745,1
7220,15606,5101,1
7221,15604,5260,1
7222,15606,5364,1
7223,15604,5550,1
7224,15609,5868,1
7225,15478,5469,1
7226,15609,5834,1
7227,14816,5410,1
7228,14816,5483,1
7229,993,5874,1
7230,993,5869,1
7231,9823,5608,1
7232,9823,5806,1
7233,15612,5278,1
7234,15612,5813,1
7235,10044,5477,1
7236,13308,5245,1
7237,1886,4175,1
7238,15605,1157,1
7239,15605,5113,1
7240,15605,2358,1
7241,15605,5096,1
7242,15605,2603,1
7243,15605,5117,1
7244,12426,4422,1
7245,12426,5371,1
7246,15615,5814,1
7247,15615,5261,1
7248,15615,5262,1
7249,15615,5898,1
7250,1270,5921,1
7251,6712,2341,1
7252,6712,5323,1
7253,15619,5395,1
7254,15162,3878,1
7255,15620,2210,1
7256,15620,5101,1
7257,9725,5650,1
7258,9725,2469,1
7259,15622,5627,1
7260,15622,5212,1
7261,875,5548,1
7262,15069,1434,1
7263,15069,3695,1
7264,15069,942,1
7265,13308,5243,1
7266,15629,3906,1
7267,15623,5476,1
7268,15629,5098,1
7269,15629,5214,1
7270,1695,5897,1
7271,1695,5836,1
7272,1695,4893,1
7273,15623,5089,1
7274,10625,5214,1
7275,13050,5066,1
7276,7787,1604,1
7277,7787,2505,1
7278,13383,5212,1
7279,15631,5962,1
7280,13269,4696,1
7281,13269,980,1
7282,15636,5258,1
7283,15636,5098,1
7284,15636,5950,1
7285,15636,5871,1
7286,369,5123,1
7287,3504,900,1
7288,3504,5894,1
7289,3504,5768,1
7290,15643,5313,1
7291,15643,5027,1
7292,15643,5626,1
7293,15643,5024,1
7294,15650,5960,1
7295,15650,3037,1
7296,13627,4966,1
7297,369,5556,1
7298,15129,2502,1
7299,15129,4060,1
7300,538,5123,1
7301,538,5212,1
7302,13050,898,1
7303,13050,2032,1
7304,15657,5026,1
7305,15657,899,1
7306,15657,5463,1
7307,15657,5626,1
7308,15129,5686,1
7309,15129,5548,1
7310,15129,5118,1
7311,15655,763,1
7312,15655,5405,1
7313,1902,5686,1
7314,1902,5354,1
7315,15662,4958,1
7316,15662,5726,1
7317,15663,4593,1
7318,15663,3464,1
7319,15663,1615,1
7320,15655,1156,1
7321,14476,4966,1
7322,15661,5908,1
7323,15661,1126,1
7324,13050,5472,1
7325,15664,787,1
7326,15664,5098,1
7327,15664,1756,1
7328,15667,783,1
7329,15667,5626,1
7330,15665,2948,1
7331,15665,787,1
7332,15665,2913,1
7333,15665,5522,1
7334,10290,5278,1
7335,4973,5212,1
7336,15672,5277,1
7337,15672,5122,1
7338,755,2902,1
7339,15678,5174,1
7340,15678,5497,1
7341,15678,651,1
7342,15678,3392,1
7343,1262,940,1
7344,1262,941,1
7345,1262,2045,1
7346,1262,2046,1
7347,15528,5319,1
7348,15680,5109,1
7349,15677,5864,1
7350,15680,1262,1
7351,15676,5355,1
7352,15681,5313,1
7353,15681,3291,1
7354,15682,5362,1
7355,15682,2470,1
7356,15684,5626,1
7357,15176,4914,1
7358,15176,5403,1
7359,15176,1157,1
7360,15176,5471,1
7361,12429,5603,1
7362,15687,5119,1
7363,15683,5853,1
7364,1014,5769,1
7365,15691,5277,1
7366,12543,5121,1
7367,1114,5623,1
7368,15693,5153,1
7369,15693,3545,1
7370,15693,5279,1
7371,15691,5229,1
7372,15677,5721,1
7373,15686,942,1
7374,15680,5523,1
7375,15680,5446,1
7376,14632,5841,1
7377,15696,5258,1
7378,15686,1239,2
7379,15696,5919,1
7381,15686,5276,1
7382,15652,5365,1
7383,550,5640,1
7384,550,5652,1
7385,15703,5836,1
7386,15703,5872,1
7387,15134,5395,1
7388,15134,5894,1
7389,15709,5410,1
7390,15709,5477,1
7391,15683,5625,1
7392,15705,5070,1
7393,15705,5496,1
7394,6288,5865,1
7395,15710,2753,1
7396,15710,5436,1
7397,15710,1614,1
7398,428,5281,1
7399,15709,5483,1
7400,15683,3806,1
7401,15683,3805,1
7402,15717,1844,1
7403,15717,3186,1
7404,15717,5377,1
7405,15717,1756,1
7406,15714,5136,1
7407,402,5089,1
7408,402,5152,1
7409,15720,2086,1
7410,15720,5496,1
7411,15720,906,1
7412,4973,5475,1
7413,15719,2811,1
7414,15719,5096,1
7415,15722,5101,1
7416,15722,5448,1
7417,15725,5201,1
7418,15725,5404,1
7419,15726,5479,1
7420,13308,2202,1
7421,15726,5398,1
7422,15393,5497,1
7423,15729,4443,1
7424,15729,5964,1
7425,15729,2409,1
7426,8823,5911,1
7427,12426,5873,1
7428,15389,5476,1
7429,15389,5606,1
7430,15389,5611,1
7431,15389,3212,1
7432,14501,5434,1
7433,15732,3372,1
7434,15732,5276,1
7435,15732,942,1
7436,15732,2466,1
7437,15732,2644,1
7438,15732,2213,1
7439,15732,1127,1
7440,15737,5483,1
7441,15737,5247,1
7442,15737,4967,1
7443,1270,5807,1
7444,15736,5814,1
7445,15736,5687,1
7446,15736,5448,1
7447,15736,3945,1
7448,15736,5201,1
7449,15736,5522,1
7450,15736,5119,1
7451,14944,5432,1
7452,15739,4965,1
7453,15739,5482,1
7454,15739,5725,1
7455,15740,5523,1
7456,15743,3051,1
7457,15743,4443,1
7458,15740,5814,1
7459,15740,5854,1
7460,10729,2956,1
7461,15749,5398,1
7462,15744,806,1
7463,15749,5867,1
7464,15749,5483,1
7465,13143,5532,1
7466,15741,5864,1
7467,15741,5872,1
7468,15748,2468,1
7469,15748,5274,1
7470,15748,5803,1
7471,15752,5200,1
7472,15745,953,1
7473,15745,5611,1
7474,15752,5920,1
7475,15741,5813,1
7476,11949,1759,1
7477,13308,2774,1
7478,14585,1238,1
7479,14585,5895,1
7480,14585,5193,1
7481,14585,5404,1
7482,14585,5119,1
7483,8075,5029,1
7484,14585,2813,1
7485,381,5258,1
7486,381,5264,1
7487,14585,5810,1
7488,14585,899,1
7489,1416,5123,1
7490,1416,5027,1
7491,1416,5547,1
7492,1416,5548,1
7493,1416,5855,1
7494,15745,2745,1
7495,15758,5526,1
7496,1416,5089,1
7497,15758,5496,1
7498,396,1520,1
7499,13050,5279,1
7500,15026,5276,1
7501,15026,5213,1
7502,15026,5471,1
7503,15026,5759,1
7504,396,2350,1
7505,396,4422,1
7506,10258,5132,1
7507,10258,5214,1
7508,886,5357,1
7509,12480,5919,1
7510,15745,5314,1
7511,15767,5607,1
7512,15767,5193,1
7513,15767,5611,1
7514,15769,5202,1
7515,15769,5154,1
7516,15769,5898,1
7517,15769,4971,1
7518,15760,898,1
7519,15760,5650,1
7520,10977,2029,1
7521,13531,1002,1
7522,13531,1088,1
7523,13531,5628,1
7524,13531,5213,1
7525,15770,1157,1
7526,15770,4745,1
7527,15770,5609,1
7528,15776,5377,1
7529,15776,5874,1
7530,15776,1155,1
7531,15778,5397,1
7532,15778,5650,1
7533,15778,5380,1
7534,15526,4191,1
7535,15526,3328,1
7536,7710,5070,1
7537,7710,5262,1
7538,7710,5231,1
7539,7710,3473,1
7540,7710,5111,1
7541,7710,3544,1
7542,7710,5119,1
7543,15783,5407,1
7544,11812,2212,1
7545,11812,5895,1
7546,11812,5433,1
7547,15764,5873,1
7548,15764,3842,1
7549,15764,5555,1
7550,15764,3527,1
7551,15783,5894,1
7552,15783,5722,1
7553,15764,1425,1
7554,15764,1001,1
7555,11812,2778,1
7556,15780,5334,1
7557,15780,5276,1
7558,15784,2753,1
7559,9968,2212,1
7560,9968,5556,1
7561,9968,4061,1
7562,1591,5216,1
7563,13308,2800,1
7564,15790,5623,1
7565,13045,2476,1
7566,13045,937,1
7567,13045,2551,1
7568,13045,1248,1
7569,13045,5277,1
7570,10977,1158,1
7571,13308,5959,1
7572,15790,1349,1
7573,15784,5195,1
7574,10109,5864,1
7575,10109,5470,1
7576,15794,5284,1
7577,15794,5651,1
7578,10977,5685,1
7579,15761,576,1
7580,15761,4912,1
7581,15783,5871,1
7582,15747,5266,1
7583,15747,5843,1
7584,15747,5278,1
7585,15747,5326,1
7586,15799,5649,1
7587,15799,4969,1
7588,15799,5229,1
7589,15785,1125,1
7590,438,5477,1
7591,15791,3843,1
7592,15791,5210,1
7593,15791,5212,1
7594,15791,2029,1
7595,15801,5686,1
7596,15801,5225,1
7597,7778,5131,1
7598,15801,5398,1
7599,15805,2097,1
7600,15805,1958,1
7601,431,2964,1
7602,431,5961,1
7603,431,860,1
7604,15805,5218,1
7605,15805,5907,1
7606,10081,1957,1
7607,15808,5556,1
7608,15808,5465,1
7609,15809,897,1
7610,15809,2356,1
7611,1995,5434,1
7612,15809,4844,1
7613,8369,5483,1
7614,15813,5651,1
7615,15813,3841,1
7616,15813,5197,1
7617,1248,1128,1
7618,1248,4442,1
7619,1248,5274,1
7620,13050,940,1
7621,367,3841,1
7622,367,5028,1
7623,367,5465,1
7624,367,3120,1
7625,367,5284,1
7626,11829,2820,1
7627,15284,1604,1
7628,15284,936,1
7629,15284,5278,1
7630,10938,5423,1
7631,13383,5117,1
7632,12197,2956,1
7633,11284,792,1
7634,11284,1418,1
7635,15859,2087,1
7636,9768,5202,1
7637,15859,5759,1
7638,9768,5525,1
7639,15859,5212,1
7640,15389,3265,1
7641,15389,5320,1
7642,7717,5497,1
7643,9768,3431,1
7644,9768,5898,1
7645,15865,5070,1
7646,11931,4659,1
7647,434,5026,1
7648,10938,5906,1
7649,10938,5551,2
7650,15540,5274,1
7651,15540,5070,1
7652,15540,5910,1
7653,15540,5424,1
7654,10800,5917,1
7655,15870,5473,1
7656,15870,2307,1
7657,15870,4630,1
7658,15870,5023,1
7659,421,1751,1
7660,10049,5948,1
7661,10049,5840,1
7662,15874,4919,1
7663,15874,1947,1
7665,15389,5686,1
7666,15761,2809,1
7667,14994,5837,1
7668,14163,5444,1
7669,14163,4604,1
7670,14163,2623,1
7671,14482,899,1
7672,12739,5604,1
7673,12739,5357,1
7674,12983,651,1
7675,12983,4315,1
7676,15882,5812,1
7677,15882,5114,1
7678,996,2635,1
7679,6410,5278,1
7680,6410,5807,1
7681,6410,5951,1
7682,12145,3017,1
7683,13331,2635,1
7684,996,3213,1
7685,388,2553,1
7686,388,782,1
7687,15888,5687,1
7688,15888,2745,1
7689,15888,5262,1
7690,13331,1617,1
7691,11605,1617,1
7692,1787,1431,1
7693,1787,1322,1
7694,1174,3215,1
7695,15898,5963,1
7696,15898,5610,1
7697,9723,5447,1
7698,9723,5687,1
7699,9723,5069,1
7700,15903,2470,1
7701,15903,5446,1
7702,15409,714,1
7703,15902,899,1
7704,15902,5807,1
7705,15890,5109,1
7706,15890,5065,1
7707,15890,3547,1
7708,15890,5948,1
7709,10051,5525,1
7710,12362,786,1
7711,12362,2212,1
7712,12362,2213,1
7713,12362,2350,1
7714,15908,5364,1
7715,15911,774,1
7716,15900,5089,1
7717,15900,5026,1
7718,15900,5961,1
7719,15900,2091,1
7720,15889,5257,1
7721,15889,3180,1
7722,15889,5263,1
7723,15902,2470,1
7724,15902,4427,1
7725,15908,5873,1
7726,15904,5717,1
7727,15904,5804,1
7728,15890,5804,1
7729,15889,5810,1
7730,15889,5804,1
7731,12530,762,1
7732,12530,763,1
7733,15904,4447,1
7734,4668,5628,1
7735,15915,787,1
7736,15915,1001,1
7737,15904,1262,1
7738,15915,5628,1
7739,15915,2077,1
7740,10049,5524,1
7741,10049,5526,1
7742,15904,5275,1
7743,15904,5606,1
7744,15919,1125,1
7745,15919,1238,1
7746,434,897,1
7747,434,5357,1
7748,434,5837,1
7749,15921,5812,1
7750,15921,4970,1
7751,397,5353,1
7752,397,5275,1
7753,397,5532,1
7754,397,5150,1
7755,1902,1625,1
7756,397,5361,1
7757,397,5767,1
7758,12425,5448,1
7759,12425,5211,1
7760,12425,4924,1
7761,12425,4606,1
7762,15922,5855,1
7763,10011,5110,1
7764,15921,5312,1
7765,10011,5896,1
7766,15922,5611,1
7767,15552,5119,1
7768,11140,5497,1
7769,1174,556,1
7770,8778,5623,1
7771,9040,5627,1
7772,15552,4958,1
7773,15926,5096,1
7774,15927,5960,1
7775,1430,5809,1
7776,1430,3039,1
7777,15927,5714,1
7778,15926,782,1
7779,15218,5947,1
7780,15218,5214,1
7781,15489,5869,1
7782,396,2808,1
7783,15931,5222,1
7784,15926,5136,1
7785,15925,5379,1
7786,15925,2354,1
7787,15931,5683,1
7788,15931,5110,1
7789,15931,5547,1
7790,436,5066,1
7791,436,5546,1
7792,436,5150,1
7793,15934,5133,1
7794,15934,2347,1
7795,436,934,1
7796,436,5174,1
7797,9520,5212,1
7798,415,5212,1
7799,560,5278,1
7800,560,5152,1
7801,560,5200,1
7802,560,5408,1
7803,10049,1031,1
7804,10049,2349,1
7805,15930,5910,2
7806,15930,5593,1
7807,15930,5098,1
7808,15930,5214,1
7809,15930,5838,1
7810,15935,5522,1
7811,15935,5873,1
7812,10514,4122,1
7813,14466,5026,1
7814,15939,678,1
7815,10790,1238,1
7816,10790,5197,1
7817,10790,2464,1
7818,15939,944,1
7819,15940,4202,1
7820,15940,5534,1
7821,433,2077,1
7822,11542,5135,1
7823,374,5408,1
7824,15940,1623,1
7825,15940,4059,1
7826,1034,5209,1
7827,1034,5353,1
7828,11542,3619,1
7829,1137,5436,1
7830,1137,4654,1
7831,1137,5471,1
7832,13383,5357,1
7833,13608,4744,1
7834,13608,2442,1
7835,1137,5115,1
7836,1137,5119,1
7837,9794,2501,1
7838,9794,4059,1
7839,15956,5399,1
7840,15956,2956,1
7841,15956,5070,1
7842,15945,1956,1
7843,15945,5472,1
7844,11590,5546,1
7845,1137,5467,1
7846,15960,5410,1
7847,15960,5477,1
7848,15960,5447,1
7849,15960,5070,1
7850,15962,5219,1
7851,10044,5165,1
7852,15967,5609,1
7853,15967,2447,1
7854,15967,5920,1
7855,15965,5651,1
7856,15965,5628,1
7857,15965,1613,1
7858,15973,5212,1
7859,15973,5026,1
7860,15973,5474,1
7861,15973,5068,1
7862,15973,5805,1
7863,9671,4206,1
7864,9671,938,1
7865,10049,2636,1
7866,10049,2046,1
7867,15976,5895,1
7868,15976,5896,1
7869,15976,3387,1
7870,405,5400,1
7871,15976,5686,1
7872,15976,5096,1
7873,15972,5723,1
7874,15972,5120,1
7875,15977,1162,1
7876,12784,659,1
7877,12784,5262,1
7878,10291,5431,1
7879,10291,5066,1
7880,9671,5683,1
7881,9671,5811,1
7882,9671,4714,1
7883,9938,3212,1
7884,12784,1844,1
7885,9938,3709,1
7886,10109,787,1
7887,10109,5397,1
7888,10109,1947,1
7889,15988,5496,1
7890,15988,5070,1
7891,10051,5066,1
7892,16023,1094,1
7893,16023,4175,1
7894,10326,5874,1
7895,10326,5651,1
7896,10326,5556,1
7897,10326,5448,1
7898,10326,2776,1
7899,10326,3037,1
7900,9731,5962,1
7901,9731,783,1
7902,15988,4971,1
7903,13488,3035,1
7904,13488,1853,1
7905,13488,1872,1
7906,13488,2371,1
7907,13488,5436,1
7908,10291,5556,1
7909,15975,1239,1
7910,15975,5258,1
7911,15975,5324,1
7912,16073,5895,1
7913,16073,5608,1
7914,16073,1260,1
7915,10291,5874,1
7916,10291,5651,1
7917,10291,5448,1
7918,10291,2776,1
7919,10291,3037,1
7920,16132,5211,1
7921,16132,5638,1
7922,16181,5194,1
7923,16181,5275,1
7924,16132,5398,1
7925,396,5397,1
7926,16007,5553,1
7927,16007,2627,1
7928,16007,3371,1
7929,12784,4443,1
7930,304,5625,1
7931,304,5531,1
7932,16249,2226,1
7933,13303,4957,1
7934,1591,4059,1
7935,1591,2620,1
7936,16274,3036,1
7937,16274,5403,1
7938,15888,5274,1
7939,11876,5278,1
7940,11876,5266,1
7941,7717,5960,1
7942,7717,4314,1
7943,7717,5247,1
7944,16240,4964,1
7945,16240,2799,1
7946,7966,5758,1
7947,16240,2089,1
7948,16240,4297,1
7949,16307,2086,1
7950,16339,5476,1
7951,16339,5326,1
7952,16339,5477,1
7953,2339,1854,1
7954,16349,5602,1
7955,16349,5229,1
7956,369,5833,1
7957,386,5652,1
7958,386,5028,1
7959,386,5436,1
7960,386,5197,1
7961,386,4966,1
7962,386,5807,1
7963,396,958,1
7964,9759,2034,1
7965,13044,899,1
7966,13044,5211,1
7967,13044,5356,1
7968,13044,5471,1
7969,9759,5720,1
7970,856,5214,1
7971,473,5448,1
7972,856,5120,1
7973,6129,3850,1
7974,6129,1876,1
7975,6129,3184,1
7976,16370,5109,1
7977,16370,5625,1
7978,16370,5275,1
7979,16370,5196,1
7980,9544,4913,1
7981,15591,1157,1
7982,15591,5758,1
7983,15591,5469,1
7984,16404,5211,1
7985,16404,5317,1
7986,6407,5165,1
7987,6407,5838,1
7988,15134,2966,1
7989,15134,5423,1
7990,16418,5921,1
7991,16418,5873,1
7992,16418,5410,1
7993,16418,5447,1
7994,16418,5814,1
7995,3258,2626,1
7996,3258,5814,1
7997,16475,5025,1
7998,16475,5843,1
7999,16475,5626,1
8000,12211,5873,1
8001,8750,1537,1
8002,8750,1521,1
8003,8750,5274,1
8004,16480,1513,1
8005,16480,5465,1
8006,16480,5963,1
8007,16480,5132,1
8008,10568,5662,1
8009,12739,5029,1
8010,16467,2611,1
8011,16467,2502,1
8012,16467,2620,1
8013,16504,5069,1
8014,16504,4061,1
8015,16504,4656,1
8016,15469,5199,1
8017,12739,5365,1
8018,12426,5527,1
8019,12426,5623,1
8020,12426,5497,1
8021,10568,742,1
8022,10568,5920,1
8023,16533,2089,1
8024,16533,5482,1
8025,16533,5404,1
8026,10499,5111,1
8027,1393,5524,1
8028,1289,5951,1
8029,386,1322,1
8030,1393,4174,1
8031,1289,5554,1
8032,9468,5220,1
8033,9468,5209,1
8034,16556,5357,1
8035,817,5910,1
8036,16556,5472,1
8037,16574,5246,1
8038,396,5686,1
8039,16580,5201,1
8040,16580,5447,1
8041,16566,5069,1
8042,12447,5026,1
8043,820,5651,1
8044,820,4966,1
8045,16579,5777,1
8046,16579,976,1
8047,16611,5201,1
8048,16611,3045,1
8049,16611,5621,1
8050,16611,5069,1
8051,16566,5202,1
8052,16566,4971,1
8053,448,782,1
8054,16579,958,1
8055,16642,5325,1
8056,660,4206,1
8057,660,5865,1
8058,12784,5897,1
8059,16641,5397,1
8060,983,5921,1
8061,983,5813,1
8062,16658,5477,1
8063,16658,5448,1
8064,11551,5027,1
8065,11551,5652,1
8066,11551,5549,1
8067,16699,4443,1
8068,16699,4317,1
8069,376,2087,1
8070,16659,5278,1
8071,16694,2904,1
8072,16694,556,1
8073,16641,5896,1
8074,7507,5777,1
8075,7507,1747,1
8076,7507,5898,1
8077,376,2559,1
8078,436,5214,1
8079,16694,3047,1
8080,16694,5834,1
8081,376,5026,1
8082,376,5627,1
8083,16675,1258,1
8084,10932,2210,1
8085,10932,5111,1
8086,10932,5611,1
8087,9575,2502,1
8088,9575,5687,1
8089,9575,4059,1
8090,938,3108,1
8091,938,753,1
8092,938,3246,1
8093,16760,2044,1
8094,16760,2221,1
8095,16758,3951,1
8096,16758,5728,1
8097,16760,1166,1
8098,16699,2703,1
8099,16772,4974,1
8100,16752,2561,1
8101,16752,5635,1
8102,16752,5530,1
8103,16752,5467,1
8104,16699,4173,1
8105,16772,589,1
8106,16762,2339,1
8107,16762,2622,1
8108,16773,5623,1
8109,16773,5843,1
8110,16795,5089,1
8111,10290,787,1
8112,10290,5027,1
8113,10290,5211,1
8114,10290,5212,1
8115,10290,5533,1
8116,10290,2093,1
8117,10290,5470,1
8118,16772,5028,1
8119,440,5921,1
8120,16711,4173,1
8121,16711,5213,1
8122,16711,976,1
8123,16812,5314,1
8124,16812,5225,1
8125,16812,939,1
8126,16812,4059,1
8127,431,2620,1
8128,10932,5405,1
8129,16773,4971,1
8130,448,3433,1
8131,468,5873,1
8132,468,2464,1
8133,16749,4969,1
8134,16749,5950,1
8135,384,5648,1
8136,6137,5410,1
8137,582,5199,1
8138,16819,5445,1
8139,16819,4846,1
8140,16820,3537,1
8141,16820,2410,1
8142,9823,5918,1
8143,10621,5377,1
8144,10621,5688,1
8145,16857,5223,1
8146,16857,2505,1
8147,16860,5267,1
8148,16858,1431,1
8149,16858,5959,1
8150,16858,5962,1
8151,16858,2812,1
8152,13321,5482,1
8153,13321,4715,1
8154,16857,5553,1
8155,16857,5547,1
8156,433,5377,1
8157,12426,5683,1
8158,16877,5553,1
8159,16877,5117,1
8160,16877,5278,1
8161,1209,5117,1
8162,1209,5950,1
8163,9670,4971,1
8164,9670,2445,1
8165,9724,1282,1
8166,12885,3690,1
8167,12885,1434,1
8168,16897,1002,1
8169,16897,5363,1
8170,9597,4174,1
8171,864,5842,1
8172,421,4750,1
8173,4973,5408,1
8174,7474,5553,1
8175,7474,5835,1
8176,7474,5726,1
8177,7474,5854,1
8178,13507,5874,1
8179,16930,5200,1
8180,16929,5200,1
8181,16904,5649,1
8182,16904,5685,1
8183,16904,5032,1
8184,16904,5913,1
8185,11348,1158,1
8186,11348,937,1
8187,11348,5402,1
8188,16929,5123,1
8189,16929,5962,1
8190,16929,5135,1
8191,13507,5400,1
8192,9049,5202,1
8193,9049,5034,1
8194,9049,5258,1
8195,9049,5483,1
8196,9049,5116,1
8197,9049,5549,1
8198,9049,5805,1
8199,386,5651,1
8200,16934,1156,1
8201,16934,1003,1
8202,16934,1072,1
8203,16934,1713,1
8204,16934,2087,1
8205,1907,5275,1
8206,13633,1125,1
8207,13633,5136,1
8208,1556,5473,1
8209,1556,5065,1
8210,16950,5471,1
8211,16950,5219,1
8212,16950,5212,1
8213,16942,1587,1
8214,16942,3656,1
8215,16942,3950,1
8216,16954,5811,1
8217,16961,5524,1
8218,16957,5608,1
8219,16957,5864,1
8220,16957,5896,1
8221,16957,5211,1
8222,16954,1760,1
8223,16976,5210,1
8224,16976,5947,1
8225,1556,4063,1
8226,6407,5556,1
8227,6407,5098,1
8228,418,1306,1
8229,418,2468,1
8230,706,4425,1
8231,402,5949,1
8232,16995,5448,1
8233,16983,5397,1
8234,16983,5445,1
8235,16983,5685,1
8236,16983,5067,1
8237,16983,5117,1
8238,16995,5777,1
8239,16995,5214,1
8240,17003,5477,1
8241,17003,5028,1
8242,17015,5193,1
8243,17015,5769,1
8244,17017,4745,1
8245,17017,5446,1
8246,17017,5278,1
8247,17020,762,1
8248,17020,3356,1
8249,17020,2469,1
8250,920,5864,1
8251,920,5549,1
8252,16941,5688,1
8253,16941,4442,1
8254,16941,5550,1
8255,9468,5123,1
8256,9468,5844,1
8257,9468,5640,1
8258,9468,5758,1
8259,9561,2351,1
8260,17024,5652,1
8261,17024,5483,1
8262,17024,5410,1
8263,1679,725,1
8264,1679,5497,1
8265,1679,5133,1
8266,17041,5123,1
8267,17041,5835,1
8268,11027,4967,1
8269,468,5874,1
8270,468,2463,1
8271,11027,5683,1
8272,11027,5476,1
8273,10729,5921,1
8274,10729,5532,1
8275,17056,2872,1
8276,17056,1308,1
8277,17028,5959,1
8278,17070,5465,1
8279,17070,955,1
8280,17056,5919,1
8281,17065,2088,1
8282,17065,5866,1
8283,17079,4403,1
8284,17079,2750,1
8285,17079,2340,1
8286,17079,3816,1
8287,17079,5276,1
8288,17078,4425,1
8289,17078,5225,1
8290,17078,5327,1
8291,17028,4914,1
8292,17080,2149,1
8293,17080,3038,1
8294,17085,5483,1
8295,17085,5069,1
8296,17085,5663,1
8297,15926,5463,1
8298,15414,4386,1
8299,15414,958,1
8300,15414,3898,1
8301,15414,5466,1
8302,15414,5803,1
8303,15414,2974,1
8304,15414,576,1
8305,582,4958,1
8306,582,2087,1
8307,10178,5465,1
8308,1262,5212,1
8309,755,4294,1
8310,17094,5165,1
8311,12719,979,1
8312,12719,1465,1
8313,10979,5555,1
8314,10979,2469,1
8315,10979,5436,1
8316,1883,2211,1
8317,1883,5279,1
8318,17103,5769,1
8319,17103,5777,1
8320,15466,3620,1
8321,15466,5276,1
8322,15466,1902,1
8323,10093,1825,1
8324,10093,5119,1
8325,10093,5279,1
8326,10901,939,1
8327,10901,2044,1
8328,10901,5136,1
8329,17121,5524,1
8330,10901,5261,1
8331,10901,5405,1
8332,17121,5247,1
8333,15742,5262,1
8334,11932,949,1
8335,11932,873,1
8336,11932,2347,1
8337,11932,5214,1
8338,15742,5371,1
8339,15466,5686,1
8340,15742,5651,1
8341,17124,5811,1
8342,17124,5607,1
8343,10093,5210,1
8344,10093,5275,1
8345,17124,5444,1
8346,15389,5117,1
8347,17114,5424,1
8348,10629,755,1
8349,10629,5110,1
8350,10629,2846,1
8351,10629,2047,1
8352,5317,2354,1
8353,5317,5768,1
8354,5317,3437,1
8355,5317,5952,1
8356,17114,1745,1
8357,17114,5028,1
8358,456,5281,1
8359,17123,5154,1
8360,17123,5124,1
8361,17123,5623,1
8362,17123,3808,1
8363,415,5555,1
8364,10290,5728,1
8365,4973,5153,1
8366,4973,5355,1
8367,12426,5355,1
8368,17150,5896,1
8369,17152,5496,1
8370,17146,2210,1
8371,17146,4611,1
8372,17146,2956,1
8373,4973,5199,1
